id,משרד,תאריך,כותרת,תקציר,סוג מקור,נושאים,רמת כיסוי,URL
act-publications-health-fcs-03-001-02,health,2025-02-25,"נוהל הסדרת עבודת הוועדה המקצועית המייעצת לשר הבריאות לפי סעיף 3ב. לחוק הגנה על בריאות הציבור (מזון), תשע""ו 2015",פרסום רשמי של משרד הבריאות באתר gov.il (נהלים והנחיות). התוכן המלא בקישור המקור.,government_page,health; regulation,direct,https://www.gov.il/he/departments/policies/fcs-03-001-02
act-publications-sec-39-25022025,sec-39,2025-02-25,החלטת המועצה לשידורי כבלים ולשידורי לוויין מספר 2-1/2025 מיום 21.1.2025,פרסום רשמי של משרד התקשורת באתר gov.il (החלטות). התוכן המלא בקישור המקור.,government_page,,direct,https://www.gov.il/he/departments/policies/25022025
act-publications-sec-5-inst-05-2025,sec-5,2025-02-25,"הוראת ביצוע מס הכנסה מספר 05/2025 - מס על הכנסות גבוהות עפ""י סעיף 121ב לפקודה (תיקון 276 לפקודת מס הכנסה)",פרסום רשמי של רשות המסים בישראל באתר gov.il (הוראות ביצוע). התוכן המלא בקישור המקור.,government_page,regulation,direct,https://www.gov.il/he/departments/policies/inst-05-2025
act-publications-health-nd-234-2025,health,2025-02-24,ריכוז הפעולות שנוספו מעת לעת לליבת העיסוק של האחים והאחיות המוסמכים,פרסום רשמי של משרד הבריאות באתר gov.il (חוזרים ונהלים). התוכן המלא בקישור המקור.,government_page,,direct,https://www.gov.il/he/departments/policies/nd-234-2025
act-publications-sec-36-architects-booklet,sec-36,2025-02-24,חוברת מרישום לרישוי,פרסום רשמי של משרד העבודה באתר gov.il (נהלים והנחיות). התוכן המלא בקישור המקור.,government_page,regulation,direct,https://www.gov.il/he/departments/policies/architects-booklet
act-publications-sec-39-24022025,sec-39,2025-02-24,הוראת מינהל לחיבור ציוד קצה לרשת לוויינית,פרסום רשמי של משרד התקשורת באתר gov.il (רישיונות). התוכן המלא בקישור המקור.,government_page,,direct,https://www.gov.il/he/departments/policies/24022025
act-publications-sec-39-24022025_1,sec-39,2025-02-24,החלטת המועצה לשידורי כבלים ולשידורי לוויין מספר 3-1/2025 מיום 21.1.2025,פרסום רשמי של משרד התקשורת באתר gov.il (החלטות). התוכן המלא בקישור המקור.,government_page,,direct,https://www.gov.il/he/departments/policies/24022025_1
act-publications-health-blg-420688925,health,2025-02-23,עדכון הנחיה מתאריך 23 בפברואר 2025 (סימוכין 72791025) בנושא מזון חדש: חלבון β-Lactoglobulin המיוצר באמצעות השמר Komagataella phaffi,פרסום רשמי של משרד הבריאות באתר gov.il (נהלים והנחיות). התוכן המלא בקישור המקור.,government_page,,direct,https://www.gov.il/he/departments/policies/blg-420688925
act-publications-sec-34-70601,sec-34,2025-02-20,החלטה מס' 70601 - מתן רישיון ייצור חשמל בטכנולוגית אגירה שאובה,פרסום רשמי של רשות החשמל באתר gov.il (החלטות). התוכן המלא בקישור המקור.,government_page,regulation,direct,https://www.gov.il/he/departments/policies/70601
act-publications-sec-68-notice-foreign-workers-employers-20225,sec-68,2025-02-20,"הזמנת עובדים זרים ע""י מעסיקים בעלי היתרים להעסקת עובדים זרים בענף מסחר ושירותים",פרסום רשמי של רשות האוכלוסין וההגירה באתר gov.il (מידע למעסיקים). התוכן המלא בקישור המקור.,government_page,,direct,https://www.gov.il/he/departments/policies/notice-foreign-workers-employers-20225
act-publications-health-fcs-94419226,health,2025-02-19,"הודעת מנהלת מערך רגולציה בריאות (מזון, משקאות משכרים ותמרוקים) בדבר מדיניות אכיפה מנהלית זמנית לעניין הוראה מאומצת בסימון",פרסום רשמי של משרד הבריאות באתר gov.il (נהלים והנחיות). התוכן המלא בקישור המקור.,government_page,regulation,direct,https://www.gov.il/he/departments/policies/fcs-94419226
act-publications-health-mk03-2025,health,2025-02-19,הרחבת סל שירותי הבריאות לשנת 2025,פרסום רשמי של משרד הבריאות באתר gov.il (חוזרים ונהלים). התוכן המלא בקישור המקור.,government_page,,direct,https://www.gov.il/he/departments/policies/mk03-2025
act-publications-health-mtr01-2025,health,2025-02-19,הרחבת סל שירותי הבריאות לשנת 2025,פרסום רשמי של משרד הבריאות באתר gov.il (חוזרים ונהלים). התוכן המלא בקישור המקור.,government_page,,direct,https://www.gov.il/he/departments/policies/mtr01-2025
act-publications-sec-68-bileteral-forms-agri,sec-68,2025-02-19,נספחים לנהלי הרשות - אגף הסכמים בילטרליים - ענף חקלאות,פרסום רשמי של רשות האוכלוסין וההגירה באתר gov.il (מסמכי מדיניות). התוכן המלא בקישור המקור.,government_page,,direct,https://www.gov.il/he/departments/policies/bileteral-forms-agri
act-publications-sec-68-bileteral-forms-build,sec-68,2025-02-19,נספחים לנהלי הרשות - הסכמים בילטרליים לאגף בניין,פרסום רשמי של רשות האוכלוסין וההגירה באתר gov.il (מסמכי מדיניות). התוכן המלא בקישור המקור.,government_page,,direct,https://www.gov.il/he/departments/policies/bileteral-forms-build
act-publications-sec-68-bileteral-forms-foreign-workers,sec-68,2025-02-19,נספחים לנהלי הרשות - אגף הסכמים בילטרליים,פרסום רשמי של רשות האוכלוסין וההגירה באתר gov.il (מסמכי מדיניות). התוכן המלא בקישור המקור.,government_page,,direct,https://www.gov.il/he/departments/policies/bileteral-forms-foreign-workers
act-publications-sec-68-bileteral-forms-hotels,sec-68,2025-02-19,נספחים לנהלי הרשות - הסכמים בילטרליים למלונאות,פרסום רשמי של רשות האוכלוסין וההגירה באתר gov.il (מסמכי מדיניות). התוכן המלא בקישור המקור.,government_page,,direct,https://www.gov.il/he/departments/policies/bileteral-forms-hotels
act-publications-sec-68-bileteral-forms-ind,sec-68,2025-02-19,נספחים לנהלי הרשות - הסכמים בילטרליים לענף תעשייה,פרסום רשמי של רשות האוכלוסין וההגירה באתר gov.il (מסמכי מדיניות). התוכן המלא בקישור המקור.,government_page,,direct,https://www.gov.il/he/departments/policies/bileteral-forms-ind
act-publications-sec-68-bileteral-forms-nursing,sec-68,2025-02-19,נספחים לנהלי הרשות - הסכמים בילטרליים לסיעוד,פרסום רשמי של רשות האוכלוסין וההגירה באתר gov.il (מסמכי מדיניות). התוכן המלא בקישור המקור.,government_page,,direct,https://www.gov.il/he/departments/policies/bileteral-forms-nursing
act-publications-sec-68-bileteral-forms-nursing-institutions,sec-68,2025-02-19,נספחים לנהלי הרשות - הסכמים בילטרליים למוסדות סיעוד,פרסום רשמי של רשות האוכלוסין וההגירה באתר gov.il (מסמכי מדיניות). התוכן המלא בקישור המקור.,government_page,,direct,https://www.gov.il/he/departments/policies/bileteral-forms-nursing-institutions
act-publications-sec-68-bileteral-forms-rest,sec-68,2025-02-19,נספחים לנהלי הרשות - הסכמים בילטרליים לענף מסעדות,פרסום רשמי של רשות האוכלוסין וההגירה באתר gov.il (מסמכי מדיניות). התוכן המלא בקישור המקור.,government_page,,direct,https://www.gov.il/he/departments/policies/bileteral-forms-rest
act-publications-sec-19-sratim_1822025,sec-19,2025-02-18,אישור סרטים,פרסום רשמי של משרד התרבות והספורט באתר gov.il (מסמכי מדיניות). התוכן המלא בקישור המקור.,government_page,,direct,https://www.gov.il/he/departments/policies/sratim_1822025
act-publications-sec-19-sratim_protokol122025,sec-19,2025-02-18,אישור סרטים - פרוטוקול מישיבת המליאה שהתקיימה ביום שני  10.2.25,פרסום רשמי של משרד התרבות והספורט באתר gov.il (מסמכי מדיניות). התוכן המלא בקישור המקור.,government_page,,direct,https://www.gov.il/he/departments/policies/sratim_protokol122025
act-publications-sec-19-sratim1022025,sec-19,2025-02-18,אישור סרטים 10.2.2025,פרסום רשמי של משרד התרבות והספורט באתר gov.il (מסמכי מדיניות). התוכן המלא בקישור המקור.,government_page,,direct,https://www.gov.il/he/departments/policies/sratim1022025
act-publications-sec-19-sratimprotokol1822025,sec-19,2025-02-18,אישור סרטים - פרוטוקול מישיבת המליאה שהתקיימה ביום שני   18.2.25,פרסום רשמי של משרד התרבות והספורט באתר gov.il (מסמכי מדיניות). התוכן המלא בקישור המקור.,government_page,,direct,https://www.gov.il/he/departments/policies/sratimprotokol1822025
act-publications-sec-36-disciplinary-licensing,sec-36,2025-02-18,נוהל ועדת משמעת של בחינות הרישוי הממשלתיות,פרסום רשמי של משרד העבודה באתר gov.il (נהלים והנחיות). התוכן המלא בקישור המקור.,government_page,regulation,direct,https://www.gov.il/he/departments/policies/disciplinary-licensing
